TimeSliceSorted,Region,Average PV (ore/kWh),Period
02_SU_02,NO2,83.4865455805751,2035
02_SU_02,NO2,86.81963118904,2040
02_SU_02,NO2,82.093886533403,2045
02_SU_02,NO2,68.5063019829238,2050
02_SU_02,NO3,57.6145048547325,2030
02_SU_02,NO3,78.9267641459297,2035
02_SU_02,NO3,83.8897839549678,2040
02_SU_02,NO3,80.4520085666733,2045
02_SU_02,NO3,61.082605515232295,2050
02_SU_02,NO4,56.462214850716705,2030
02_SU_02,NO4,79.60687233468771,2035
02_SU_02,NO4,83.8897837299227,2040
02_SU_02,NO4,81.6470243150414,2045
02_SU_02,NO4,59.860953711683706,2050
02_SU_02,NO5,58.5743893594785,2030
02_SU_02,NO5,80.180478794335,2035
02_SU_02,NO5,83.8897842291228,2040
02_SU_02,NO5,80.4520084335181,2045
02_SU_02,NO5,65.7934524216563,2050
02_SU_03,NO1,59.7722750724221,2030
02_SU_03,NO1,81.1556961844073,2035
02_SU_03,NO1,85.4803912944055,2040
02_SU_03,NO1,81.45814509293339,2045
02_SU_03,NO1,67.1361759074294,2050
02_SU_03,NO2,60.99211707979269,2030
02_SU_03,NO2,82.8119347571307,2035
02_SU_03,NO2,86.5398580487372,2040
02_SU_03,NO2,82.092260489135,2045
02_SU_03,NO2,68.5063019722735,2050
02_SU_03,NO3,57.6170014080934,2030
02_SU_03,NO3,78.2788676781566,2035
02_SU_03,NO3,83.7707834466026,2040
02_SU_03,NO3,79.8289827448248,2045
02_SU_03,NO3,60.9792567664298,2050
02_SU_03,NO4,56.4646614681425,2030
02_SU_03,NO4,79.5742190220687,2035
02_SU_03,NO4,83.7707832182311,2040
02_SU_03,NO4,81.4581454455069,2045
02_SU_03,NO4,59.7596720551529,2050
02_SU_03,NO5,58.5768415158415,2030
02_SU_03,NO5,79.5325823285599,2035
02_SU_03,NO5,83.77078356856511,2040
02_SU_03,NO5,79.828982217678,2045
02_SU_03,NO5,65.7934524038584,2050
02_SU_04,NO1,59.7808087839599,2030
02_SU_04,NO1,81.26922026406899,2035
02_SU_04,NO1,84.679923049064,2040
02_SU_04,NO1,80.45838335737349,2045
02_SU_04,NO1,67.1361756694132,2050
02_SU_04,NO2,61.0008251618127,2030
02_SU_04,NO2,82.927775746379,2035
02_SU_04,NO2,86.4080846381123,2040
02_SU_04,NO2,82.1003911032535,2045
02_SU_04,NO2,68.5063019538384,2050
02_SU_04,NO3,57.6654512892408,2030
02_SU_04,NO3,78.3901212631317,2035
02_SU_04,NO3,82.98632461662541,2040
02_SU_04,NO3,80.2245879529838,2045
02_SU_04,NO3,60.4919720678967,2050
02_SU_04,NO4,56.512142371473395,2030
02_SU_04,NO4,79.61252556695601,2035
02_SU_04,NO4,84.00013540822559,2040
02_SU_04,NO4,81.86182434325039,2045
02_SU_04,NO4,60.0688006206607,2050
02_SU_04,NO5,58.585193842242596,2030
02_SU_04,NO5,79.6438359150285,2035
02_SU_04,NO5,82.98632466702,2040
02_SU_04,NO5,78.8492157147039,2045
02_SU_04,NO5,65.79345216966729,2050
02_SU_05,NO1,59.7808087717235,2030
02_SU_05,NO1,81.3240354803568,2035
02_SU_05,NO1,84.2969973148078,2040
02_SU_05,NO1,80.45838327832931,2045
02_SU_05,NO1,65.9180512443054,2050
02_SU_05,NO2,61.0008251719172,2030
02_SU_05,NO2,82.9837096587232,2035
02_SU_05,NO2,86.0173441744843,2040
02_SU_05,NO2,82.1003910728686,2045
02_SU_05,NO2,68.506301946392,2050
02_SU_05,NO3,57.779637782849605,2030
02_SU_05,NO3,78.4438401561815,2035
02_SU_05,NO3,82.61105736969,2040
02_SU_05,NO3,80.2396946862583,2045
02_SU_05,NO3,60.170020741628605,2050
02_SU_05,NO4,56.6240451331474,2030
02_SU_05,NO4,79.7029114980498,2035
02_SU_05,NO4,84.1193013429548,2040
02_SU_05,NO4,81.877239388986,2045
02_SU_05,NO4,60.1700205145669,2050
02_SU_05,NO5,58.58519379191021,2030
02_SU_05,NO5,79.6975548168926,2035
02_SU_05,NO5,82.6110574287728,2040
02_SU_05,NO5,78.8492156346446,2045
02_SU_05,NO5,64.5996902321337,2050
02_SU_06,NO1,59.7808086007765,2030
02_SU_06,NO1,81.2040176507649,2035
02_SU_06,NO1,83.8551867153438,2040
02_SU_06,NO1,79.464572196967,2045
02_SU_06,NO1,63.448239668238294,2050
02_SU_06,NO2,61.000825103615604,2030
02_SU_06,NO2,82.8612424686851,2035
02_SU_06,NO2,85.5665170019499,2040
02_SU_06,NO2,81.0862981324235,2045
02_SU_06,NO2,65.680023959999,2050
02_SU_06,NO3,57.4134887935039,2030
02_SU_06,NO3,78.32622271617069,2035
02_SU_06,NO3,82.1780830146636,2040
02_SU_06,NO3,77.8752808130376,2045
02_SU_06,NO3,57.700209565445505,2050
02_SU_06,NO4,56.2652199235787,2030
02_SU_06,NO4,79.8344649311382,2035
02_SU_06,NO4,82.65269186814359,2040
02_SU_06,NO4,78.7668538374447,2045
02_SU_06,NO4,57.7002089496212,2050
02_SU_06,NO5,58.5851926139969,2030
02_SU_06,NO5,79.5799373684478,2035
02_SU_06,NO5,82.1780830707841,2040
02_SU_06,NO5,77.875280778296,2045
02_SU_06,NO5,62.179274889059606,2050
02_SU_07,NO1,59.0471514181026,2030
02_SU_07,NO1,74.18811195436611,2035
02_SU_07,NO1,60.482961840763906,2040
02_SU_07,NO1,43.883865463888796,2045
02_SU_07,NO1,33.278097062372,2050
02_SU_07,NO2,60.2521953220335,2030
02_SU_07,NO2,75.70215486234261,2035
02_SU_07,NO2,59.2733026195375,2040
02_SU_07,NO2,43.0061881516464,2045
02_SU_07,NO2,33.2780971770858,2050
02_SU_07,NO3,56.906379344297,2030
02_SU_07,NO3,71.4506353028158,2035
02_SU_07,NO3,62.505055449352504,2040
02_SU_07,NO3,48.4447010232854,2045
02_SU_07,NO3,32.3391841133193,2050
02_SU_07,NO4,55.8884808056639,2030
02_SU_07,NO4,72.9088114168812,2035
02_SU_07,NO4,63.7806687581334,2040
02_SU_07,NO4,49.4333683451883,2045
02_SU_07,NO4,32.3391845704704,2050
02_SU_07,NO5,58.0677340019403,2030
02_SU_07,NO5,72.704349806024,2035
02_SU_07,NO5,59.2733026688382,2040
02_SU_07,NO5,43.0061881800269,2045
02_SU_07,NO5,32.6125351500447,2050
02_SU_08,NO1,56.7798261599771,2030
02_SU_08,NO1,62.6492820303475,2035
02_SU_08,NO1,48.3549401443467,2040
02_SU_08,NO1,30.5174494766159,2045
02_SU_08,NO1,13.2847891811489,2050
02_SU_08,NO2,57.9385980965529,2030
02_SU_08,NO2,62.6492823142858,2035
02_SU_08,NO2,47.3878413451222,2040
02_SU_08,NO2,29.9071004792942,2045
02_SU_08,NO2,13.0190934177213,2050
02_SU_08,NO3,54.684400611128,2030
02_SU_08,NO3,63.3149171036314,2035
02_SU_08,NO3,50.3770338107368,2040
02_SU_08,NO3,33.5969997985175,2045
02_SU_08,NO3,18.9178591825442,2050
02_SU_08,NO4,54.3039760941399,2030
02_SU_08,NO4,64.6070582004172,2035
02_SU_08,NO4,51.40513647975369,2040
02_SU_08,NO4,34.282652812208894,2045
02_SU_08,NO4,19.3039379247769,2050
02_SU_08,NO5,55.8004087726595,2030
02_SU_08,NO5,61.39629670646819,2035
02_SU_08,NO5,47.3878414140843,2040
02_SU_08,NO5,29.907100510950603,2045
02_SU_08,NO5,13.0190934262327,2050
02_SU_09,NO1,55.470388656700194,2030
02_SU_09,NO1,55.701163209557606,2035
02_SU_09,NO1,38.1938083910797,2040
02_SU_09,NO1,17.9929317446476,2045
02_SU_09,NO1,9.53828311300618,2050
02_SU_09,NO2,55.069484247407004,2030
02_SU_09,NO2,55.575471542229195,2035
02_SU_09,NO2,37.4299322242689,2040
02_SU_09,NO2,17.6330731060131,2045
02_SU_09,NO2,9.53828306299196,2050
02_SU_09,NO3,53.401151196512295,2030
02_SU_09,NO3,58.117222279717,2035
02_SU_09,NO3,40.2159020129296,2040
02_SU_09,NO3,20.340311820119602,2045
02_SU_09,NO3,14.418532900119999,2050
02_SU_09,NO4,52.99453866845219,2030
02_SU_09,NO4,59.3032879712063,2035
02_SU_09,NO4,41.0366346430452,2040
02_SU_09,NO4,20.755420177925,2045
02_SU_09,NO4,14.7127886551585,2050
02_SU_09,NO5,54.360980919069405,2030
02_SU_09,NO5,54.587139988934595,2035
02_SU_09,NO5,37.429932289267995,2040
02_SU_09,NO5,17.633073132354202,2045
02_SU_09,NO5,9.3475174900803,2050
02_SU_10,NO1,51.283114991354,2030
02_SU_10,NO1,46.7026959666202,2035
02_SU_10,NO1,29.7461466279049,2040
02_SU_10,NO1,12.2935889448499,2045
02_SU_10,NO1,8.52356929058425,2050
02_SU_10,NO2,50.2574527002497,2030
02_SU_10,NO2,45.7686420469189,2035
02_SU_10,NO2,29.1512236843083,2040
02_SU_10,NO2,12.0477171542668,2045
02_SU_10,NO2,8.52356942179804,2050
02_SU_10,NO3,49.527072877769896,2030
02_SU_10,NO3,51.954170705578804,2035
02_SU_10,NO3,35.541735202229596,2040
02_SU_10,NO3,17.4937878025153,2045
02_SU_10,NO3,11.0870176805815,2050
02_SU_10,NO4,49.4410017525545,2030
02_SU_10,NO4,53.0144598262343,2035
02_SU_10,NO4,36.2670766647899,2040
02_SU_10,NO4,17.8508038290455,2045
02_SU_10,NO4,11.3132833269883,2050
02_SU_10,NO5,50.257452727830795,2030
02_SU_10,NO5,45.768642089673804,2035
02_SU_10,NO5,29.151223756480697,2040
02_SU_10,NO5,12.047717187864901,2045
02_SU_10,NO5,8.35309797451334,2050
02_SU_11,NO1,49.009379184195396,2030
02_SU_11,NO1,41.1573064217174,2035
02_SU_11,NO1,26.279280550025998,2040
02_SU_11,NO1,11.4230943953433,2045
02_SU_11,NO1,8.35309905901793,2050
02_SU_11,NO2,48.0291916108657,2030
02_SU_11,NO2,40.3341602942689,2035
02_SU_11,NO2,25.753694932346797,2040
02_SU_11,NO2,11.194632500786101,2045
02_SU_11,NO2,8.52356938866704,2050
02_SU_11,NO3,47.894349618343696,2030
02_SU_11,NO3,44.8796886005106,2035
02_SU_11,NO3,31.0556469491254,2040
02_SU_11,NO3,16.849482669679197,2045
02_SU_11,NO3,11.0275471828698,2050
02_SU_11,NO4,47.8082783878193,2030
02_SU_11,NO4,45.795600540822605,2035
02_SU_11,NO4,31.6894355881649,2040
02_SU_11,NO4,17.1933496099697,2045
02_SU_11,NO4,11.2525991450436,2050
02_SU_11,NO5,48.0291916334134,2030
02_SU_11,NO5,40.3341603294862,2035
02_SU_11,NO5,25.7536949887067,2040
02_SU_11,NO5,11.194632527556,2045
02_SU_11,NO5,8.18603716999654,2050
02_SU_12,NO1,48.6959392256725,2030
02_SU_12,NO1,41.8581394308707,2035
02_SU_12,NO1,26.6202783276028,2040
02_SU_12,NO1,11.423093189496601,2045
02_SU_12,NO1,8.353099124725679,2050
02_SU_12,NO2,47.722020452683395,2030
02_SU_12,NO2,41.0209766484934,2035
02_SU_12,NO2,26.0878727554771,2040
02_SU_12,NO2,11.1946313184963,2045
02_SU_12,NO2,8.52356938616606,2050
02_SU_12,NO3,47.8540346278087,2030
02_SU_12,NO3,45.1872440804747,2035
02_SU_12,NO3,30.8303135430286,2040
02_SU_12,NO3,16.0241259938376,2045
02_SU_12,NO3,10.2877606966308,2050
02_SU_12,NO4,47.7679629926333,2030
02_SU_12,NO4,46.1094326752182,2035
02_SU_12,NO4,31.459503534627203,2040
02_SU_12,NO4,16.3511489162928,2045
02_SU_12,NO4,10.4977149736128,2050
02_SU_12,NO5,47.7220204724032,2030
02_SU_12,NO5,41.0209766757759,2035
02_SU_12,NO5,26.087872806963297,2040
02_SU_12,NO5,11.1946313454367,2045
02_SU_12,NO5,8.18603722952591,2050
02_SU_13,NO1,50.0653527663015,2030
02_SU_13,NO1,42.1881638688296,2035
02_SU_13,NO1,26.620278402388102,2040
02_SU_13,NO1,11.4231007561461,2045
02_SU_13,NO1,8.52356927883411,2050
02_SU_13,NO2,49.0640457834007,2030
02_SU_13,NO2,41.3444005917114,2035
02_SU_13,NO2,26.0878728250991,2040
02_SU_13,NO2,11.1946387307247,2045
02_SU_13,NO2,8.52356939628895,2050
02_SU_13,NO3,48.0827649975873,2030
02_SU_13,NO3,46.0138367970061,2035
02_SU_13,NO3,31.615773708323296,2040
02_SU_13,NO3,16.611377373915097,2045
02_SU_13,NO3,10.5266461125549,2050
02_SU_13,NO4,47.8123735934837,2030
02_SU_13,NO4,46.9528946298745,2035
02_SU_13,NO4,32.2609935053641,2040
02_SU_13,NO4,16.9503850165636,2045
02_SU_13,NO4,10.7414756012325,2050
02_SU_13,NO5,49.0640457365055,2030
02_SU_13,NO5,41.3444006257539,2035
02_SU_13,NO5,26.087872882065803,2040
02_SU_13,NO5,11.194638760776,2045
02_SU_13,NO5,8.35309795033187,2050
02_SU_14,NO1,49.761819391304,2030
02_SU_14,NO1,44.0496026122036,2035
02_SU_14,NO1,27.974492538823803,2040
02_SU_14,NO1,11.4413160552857,2045
02_SU_14,NO1,8.62342130880929,2050
02_SU_14,NO2,48.7665830151127,2030
02_SU_14,NO2,43.168610558604,2035
02_SU_14,NO2,27.4150026556511,2040
02_SU_14,NO2,11.2124896990317,2045
02_SU_14,NO2,8.52356942833846,2050
02_SU_14,NO3,48.514711625528705,2030
02_SU_14,NO3,47.4847041174719,2035
02_SU_14,NO3,33.4633215800409,2040
02_SU_14,NO3,17.3730605360749,2045
02_SU_14,NO3,11.5148761266897,2050
02_SU_14,NO4,48.4286390014453,2030
02_SU_14,NO4,48.453779642021,2035
02_SU_14,NO4,34.1462464251504,2040
02_SU_14,NO4,17.7276127391162,2045
02_SU_14,NO4,11.7498735776968,2050
02_SU_14,NO5,48.7665830338561,2030
02_SU_14,NO5,43.168610599066604,2035
02_SU_14,NO5,27.4150027453353,2040
02_SU_14,NO5,11.212489755618,2045
02_SU_14,NO5,8.45095290694206,2050
02_SU_15,NO1,54.8862622342897,2030
02_SU_15,NO1,54.055308912844495,2035
02_SU_15,NO1,36.7834107293639,2040
02_SU_15,NO1,19.8360227519096,2045
02_SU_15,NO1,11.425363200827501,2050
02_SU_15,NO2,54.2601584337742,2030
02_SU_15,NO2,52.974202739291606,2035
02_SU_15,NO2,35.326787747882996,2040
02_SU_15,NO2,19.0505163297128,2045
02_SU_15,NO2,11.196855937427,2050
02_SU_15,NO3,52.7127664061523,2030
02_SU_15,NO3,58.2370020339814,2035
02_SU_15,NO3,45.896076760532495,2040
02_SU_15,NO3,30.408184837625498,2045
02_SU_15,NO3,17.0584332359253,2050
02_SU_15,NO4,52.410411636948595,2030
02_SU_15,NO4,59.4255121868173,2035
02_SU_15,NO4,46.8327313155041,2040
02_SU_15,NO4,31.028759994495697,2045
02_SU_15,NO4,17.406564510376,2050
02_SU_15,NO5,53.78853701504401,2030
02_SU_15,NO5,52.974202782012796,2035
02_SU_15,NO5,36.047742550334,2040
02_SU_15,NO5,19.439302313737702,2045
02_SU_15,NO5,11.1968559662618,2050
02_SU_16,NO1,58.7780911969905,2030
02_SU_16,NO1,69.3945528136947,2035
02_SU_16,NO1,55.17798968665001,2040
02_SU_16,NO1,40.481488679761796,2045
02_SU_16,NO1,17.326467236772398,2050
02_SU_16,NO2,59.152009718354705,2030
02_SU_16,NO2,69.1085437555238,2035
02_SU_16,NO2,52.99294132433501,2040
02_SU_16,NO2,30.6415045337028,2045
02_SU_16,NO2,14.9172927318251,2050
02_SU_16,NO3,56.6427003263258,2030
02_SU_16,NO3,69.3945526399305,2035
02_SU_16,NO3,60.89067466937941,2040
02_SU_16,NO3,47.1569479817995,2045
02_SU_16,NO3,26.8434516479523,2050
02_SU_16,NO4,56.302240711661796,2030
02_SU_16,NO4,70.8107679006256,2035
02_SU_16,NO4,62.13334142965,2040
02_SU_16,NO4,48.1193346356841,2045
02_SU_16,NO4,27.3912771795896,2050
02_SU_16,NO5,57.7986737843921,2030
02_SU_16,NO5,68.0066617757759,2035
02_SU_16,NO5,54.074429921170704,2040
02_SU_16,NO5,39.6718589170122,2045
02_SU_16,NO5,16.979937906173898,2050
02_SU_17,NO1,60.099993888822496,2030
02_SU_17,NO1,81.9835406653336,2035
02_SU_17,NO1,77.1908635476837,2040
02_SU_17,NO1,68.0927743501193,2045
02_SU_17,NO1,48.7000394042015,2050
02_SU_17,NO2,61.000825163899904,2030
02_SU_17,NO2,81.983540816249,2035
02_SU_17,NO2,75.647046290115,2040
02_SU_17,NO2,65.3963005883965,2045
02_SU_17,NO2,48.7000391876685,2050
02_SU_17,NO3,57.7200343900469,2030
02_SU_17,NO3,78.7369925180986,2035
02_SU_17,NO3,78.2892396497598,2040
02_SU_17,NO3,72.65361006042819,2045
02_SU_17,NO3,48.658846746433696,2050
02_SU_17,NO4,56.928469401109396,2030
02_SU_17,NO4,78.7369923162436,2035
02_SU_17,NO4,79.8869791744914,2040
02_SU_17,NO4,74.1363367582181,2045
02_SU_17,NO4,48.6588471356209,2050
02_SU_17,NO5,58.8979941839278,2030
02_SU_17,NO5,80.3438698885464,2035
02_SU_17,NO5,75.647046404077,2040
02_SU_17,NO5,66.7309188831311,2045
02_SU_17,NO5,47.726038632977904,2050
02_SU_18,NO1,60.099994077637305,2030
02_SU_18,NO1,83.5461449546255,2035
02_SU_18,NO1,87.47297894125249,2040
02_SU_18,NO1,84.7802988887601,2045
02_SU_18,NO1,69.0784217229201,2050
02_SU_18,NO2,61.0008251725485,2030
02_SU_18,NO2,83.7860850138751,2035
02_SU_18,NO2,87.4729785456165,2040
02_SU_18,NO2,83.3067596595906,2045
02_SU_18,NO2,70.4881854396219,2050
02_SU_18,NO3,58.042406430695095,2030
02_SU_18,NO3,80.62150744311751,2035
02_SU_18,NO3,85.7235196296854,2040
02_SU_18,NO3,84.7802989671538,2045
02_SU_18,NO3,62.897509118394,2050
02_SU_18,NO4,56.9284692225364,2030
02_SU_18,NO4,80.6215073227582,2035
02_SU_18,NO4,87.1515549599046,2040
02_SU_18,NO4,86.51050911230729,2045
02_SU_18,NO4,61.639559103981696,2050
02_SU_18,NO5,58.8979942075311,2030
02_SU_18,NO5,81.87522207365309,2035
02_SU_18,NO5,85.7235193736802,2040
02_SU_18,NO5,83.0846929197802,2045
02_SU_18,NO5,67.6968532991522,2050
02_SU_19,NO1,60.099994076099904,2030
02_SU_19,NO1,83.546144967985,2035
02_SU_19,NO1,87.4729789501931,2040
02_SU_19,NO1,84.7802988975647,2045
02_SU_19,NO1,69.0784217302145,2050
02_SU_19,NO2,61.0008251737432,2030
02_SU_19,NO2,83.7860850151997,2035
02_SU_19,NO2,87.4729785574659,2040
02_SU_19,NO2,83.3067596625009,2045
02_SU_19,NO2,70.4881854429124,2050
02_SU_19,NO3,58.0902740058831,2030
02_SU_19,NO3,80.621507540444,2035
02_SU_19,NO3,85.7235198149423,2040
02_SU_19,NO3,84.7802991321513,2045
02_SU_19,NO3,62.8732921527101,2050
02_SU_19,NO4,56.928469395255604,2030
02_SU_19,NO4,80.76157446156961,2035
02_SU_19,NO4,87.2387321805426,2040
02_SU_19,NO4,86.51050928385119,2045
02_SU_19,NO4,61.61582639672311,2050
02_SU_19,NO5,58.897994207079705,2030
02_SU_19,NO5,81.8752220785787,2035
02_SU_19,NO5,85.7235193796334,2040
02_SU_19,NO5,83.08469292563281,2045
02_SU_19,NO5,67.6968533057067,2050
02_SU_20,NO1,60.0999940135318,2030
02_SU_20,NO1,83.5461449553451,2035
02_SU_20,NO1,87.4729789498317,2040
02_SU_20,NO1,84.780298893564,2045
02_SU_20,NO1,69.0784217300035,2050
02_SU_20,NO2,61.000825173723,2030
02_SU_20,NO2,83.7860850152291,2035
02_SU_20,NO2,87.4729785575027,2040
02_SU_20,NO2,83.3067596625388,2045
02_SU_20,NO2,70.488185442934,2050
02_SU_20,NO3,57.928695744708705,2030
02_SU_20,NO3,80.6185446534309,2035
02_SU_20,NO3,85.7235198333112,2040
02_SU_20,NO3,84.7802988413692,2045
02_SU_20,NO3,62.6518649613183,2050
02_SU_20,NO4,56.9284690830321,2030
02_SU_20,NO4,80.6185445138732,2035
02_SU_20,NO4,87.13111693289031,2040
02_SU_20,NO4,86.5105089103605,2045
02_SU_20,NO4,61.398827746494604,2050
02_SU_20,NO5,58.897994195943895,2030
02_SU_20,NO5,81.87522207432531,2035
02_SU_20,NO5,85.7235193794338,2040
02_SU_20,NO5,83.0846929218739,2045
02_SU_20,NO5,67.6968533055369,2050
02_SU_21,NO1,60.099993857206,2030
02_SU_21,NO1,83.54614494779109,2035
02_SU_21,NO1,87.47297894650049,2040
02_SU_21,NO1,84.7802988845306,2045
02_SU_21,NO1,69.0784217292906,2050
02_SU_21,NO2,61.000825173691396,2030
02_SU_21,NO2,83.786085015202,2035
02_SU_21,NO2,87.4729785574806,2040
02_SU_21,NO2,83.3067596625245,2045
02_SU_21,NO2,70.4881854428829,2050
02_SU_21,NO3,57.9071546087104,2030
02_SU_21,NO3,80.5061185307368,2035
02_SU_21,NO3,85.7235196897764,2040
02_SU_21,NO3,84.7802984265314,2045
02_SU_21,NO3,62.523837688844104,2050
02_SU_21,NO4,56.749032700949,2030
02_SU_21,NO4,80.50611838886,2035
02_SU_21,NO4,86.932130426761,2040
02_SU_21,NO4,86.2589924417302,2045
02_SU_21,NO4,61.27336102046981,2050
02_SU_21,NO5,58.897994182699804,2030
02_SU_21,NO5,81.875222071387,2035
02_SU_21,NO5,85.7235193774178,2040
02_SU_21,NO5,83.08469291392541,2045
02_SU_21,NO5,67.6968533049,2050
02_SU_22,NO1,59.9479249427524,2030
02_SU_22,NO1,83.41972315662511,2035
02_SU_22,NO1,87.1509867589934,2040
02_SU_22,NO1,84.1583052628407,2045
02_SU_22,NO1,69.0784217259114,2050
02_SU_22,NO2,61.0008251736601,2030
02_SU_22,NO2,83.78608501517229,2035
02_SU_22,NO2,87.4729785568466,2040
02_SU_22,NO2,83.306759662475,2045
02_SU_22,NO2,70.4881854425939,2050
02_SU_22,NO3,57.7891373330909,2030
02_SU_22,NO3,80.1163021064531,2035
02_SU_22,NO3,85.0876257903575,2040
02_SU_22,NO3,83.3576843642998,2045
02_SU_22,NO3,62.065924956356696,2050
02_SU_22,NO4,56.6333553153346,2030
02_SU_22,NO4,80.11630190493051,2035
02_SU_22,NO4,85.0876256773592,2040
02_SU_22,NO4,83.3576851862567,2045
02_SU_22,NO4,60.824606531825204,2050
02_SU_22,NO5,58.897994158769805,2030
02_SU_22,NO5,81.7513287219804,2035
02_SU_22,NO5,85.723517036481,2040
02_SU_22,NO5,82.4751391709751,2045
02_SU_22,NO5,67.696853301262,2050
02_SU_23,NO1,59.780808726325596,2030
02_SU_23,NO1,83.1613127503089,2035
02_SU_23,NO1,86.7066537349738,2040
02_SU_23,NO1,83.30676192040741,2045
02_SU_23,NO1,69.07842171832179,2050
02_SU_23,NO2,61.0008251681063,2030
02_SU_23,NO2,83.78608501394561,2035
02_SU_23,NO2,87.4729785520825,2040
02_SU_23,NO2,83.3067596622834,2045
02_SU_23,NO2,70.4881854420621,2050
02_SU_23,NO3,57.6248635562668,2030
02_SU_23,NO3,79.8681249216821,2035
02_SU_23,NO3,84.6432927767859,2040
02_SU_23,NO3,81.640627929279,2045
02_SU_23,NO3,61.962407830248296,2050
02_SU_23,NO4,56.4723666305214,2030
02_SU_23,NO4,79.8681247216943,2035
02_SU_23,NO4,84.64329265351759,2040
02_SU_23,NO4,82.8161483733947,2045
02_SU_23,NO4,60.723159769016604,2050
02_SU_23,NO5,58.8008810625047,2030
02_SU_23,NO5,81.4980865564714,2035
02_SU_23,NO5,84.9725210020998,2040
02_SU_23,NO5,81.6406266944026,2045
02_SU_23,NO5,67.6968532940601,2050
02_SU_24,NO1,59.780808685678196,2030
02_SU_24,NO1,82.568568508316,2035
02_SU_24,NO1,86.4623607368703,2040
02_SU_24,NO1,83.3067596681091,2045
02_SU_24,NO1,69.0784217058345,2050
02_SU_24,NO2,61.0008251623406,2030
02_SU_24,NO2,83.7860850072655,2035
02_SU_24,NO2,87.4729785442446,2040
02_SU_24,NO2,83.3067596616459,2045
02_SU_24,NO2,70.48818544150751,2050
02_SU_24,NO3,57.5828849794804,2030
02_SU_24,NO3,79.6634825129613,2035
02_SU_24,NO3,84.3989998370913,2040
02_SU_24,NO3,81.6406247491631,2045
02_SU_24,NO3,61.9082584347366,2050
02_SU_24,NO4,56.4312274136377,2030
02_SU_24,NO4,79.66348226355879,2035
02_SU_24,NO4,84.39899967411681,2040
02_SU_24,NO4,82.5879500319101,2045
02_SU_24,NO4,60.6700933971829,2050
02_SU_24,NO5,58.758045470971,2030
02_SU_24,NO5,80.9171972227865,2035
02_SU_24,NO5,84.7331136741597,2040
02_SU_24,NO5,81.6406244929549,2045
02_SU_24,NO5,67.6968532821067,2050
03_FA_01,NO1,64.0782102577561,2030
03_FA_01,NO1,87.3583935519876,2035
03_FA_01,NO1,92.8098898919793,2040
03_FA_01,NO1,95.0016362281524,2045
03_FA_01,NO1,89.6610820518916,2050
03_FA_01,NO2,62.796646147358004,2030
03_FA_01,NO2,89.141217883502,2035
03_FA_01,NO2,94.7039692277706,2040
03_FA_01,NO2,96.9404450904275,2045
03_FA_01,NO2,91.4909000493965,2050
03_FA_01,NO3,61.540713062727505,2030
03_FA_01,NO3,80.5268858478519,2035
03_FA_01,NO3,87.59146818112251,2040
03_FA_01,NO3,89.812356571385,2045
03_FA_01,NO3,75.8476898987789,2050
03_FA_01,NO4,60.30989881446389,2030
03_FA_01,NO4,80.52688580271119,2035
03_FA_01,NO4,87.59146814214,2040
03_FA_01,NO4,88.8682904267621,2045
03_FA_01,NO4,75.84768971057841,2050
03_FA_01,NO5,62.796646061112696,2030
03_FA_01,NO5,87.3583936145701,2035
03_FA_01,NO5,92.8098899824605,2040
03_FA_01,NO5,95.0016344677331,2045
03_FA_01,NO5,87.8678604487458,2050
03_FA_02,NO1,64.0782102574464,2030
03_FA_02,NO1,87.3583935485908,2035
03_FA_02,NO1,92.8098898828483,2040
03_FA_02,NO1,95.0016363535247,2045
03_FA_02,NO1,89.6610820505057,2050
03_FA_02,NO2,62.796646147356604,2030
03_FA_02,NO2,89.1412178820592,2035
03_FA_02,NO2,94.7039692254745,2040
03_FA_02,NO2,96.940445090981,2045
03_FA_02,NO2,91.4909000490794,2050
03_FA_02,NO3,61.540713062677,2030
03_FA_02,NO3,80.7177340395859,2035
03_FA_02,NO3,88.0041951886032,2040
03_FA_02,NO3,90.6727666967611,2045
03_FA_02,NO3,78.16419843249,2050
03_FA_02,NO4,60.309898814418396,2030
03_FA_02,NO4,80.7177339911548,2035
03_FA_02,NO4,88.00419514742569,2040
03_FA_02,NO4,88.8682904263302,2045
03_FA_02,NO4,76.8593171870184,2050
03_FA_02,NO5,62.796646061000104,2030
03_FA_02,NO5,87.3583936025771,2035
03_FA_02,NO5,92.8098899559183,2040
03_FA_02,NO5,95.0007524720636,2045
03_FA_02,NO5,87.8678604472934,2050
03_FA_03,NO1,64.0782102574249,2030
03_FA_03,NO1,88.3748494948947,2035
03_FA_03,NO1,93.5187890196371,2040
03_FA_03,NO1,95.0016362909745,2045
03_FA_03,NO1,89.66108204958519,2050
03_FA_03,NO2,62.79664614726501,2030
03_FA_03,NO2,89.14121788250971,2035
03_FA_03,NO2,94.70396922596771,2040
03_FA_03,NO2,96.9404450907953,2045
03_FA_03,NO2,91.4909000488737,2050
03_FA_03,NO3,61.5407130626858,2030
03_FA_03,NO3,83.9938900143042,2035
03_FA_03,NO3,90.2691209055301,2040
03_FA_03,NO3,90.68192893368601,2045
03_FA_03,NO3,78.4278745061888,2050
03_FA_03,NO4,60.3098988144111,2030
03_FA_03,NO4,82.3140122668779,2035
03_FA_03,NO4,88.463738565095,2040
